Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Profit,Profit Margin,Month-Year,Years,Days to Ship,Discount Impact,AOV,High/Low Profit Flag
87,CA-2017-155558,10/26/17,11/2/17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech†LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$19.99,1,0.00%,$6.80,34%,Oct-2017,2017,7,$0.00,$19.99,Profitable
88,CA-2017-155558,10/26/17,11/2/17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,$6.16,2,0.00%,$2.96,48%,Oct-2017,2017,7,$0.00,$3.08,Profitable
89,CA-2016-159695,4/5/16,4/10/16,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,$158.37,7,20.00%,$13.86,9%,Apr-2016,2016,5,$39.59,$22.62,Profitable
90,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,$20.10,3,0.00%,$6.63,33%,Sep-2016,2016,5,$0.00,$6.70,Profitable
91,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$73.58,2,20.00%,$8.28,11%,Sep-2016,2016,5,$18.40,$36.79,Profitable
92,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,$6.48,1,0.00%,$3.11,48%,Sep-2016,2016,5,$0.00,$6.48,Profitable
93,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$12.96,2,0.00%,$6.22,48%,Jan-2015,2015,5,$0.00,$6.48,Profitable
94,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$53.34,3,0.00%,$16.54,31%,Jan-2015,2015,5,$0.00,$17.78,Profitable
95,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$32.96,2,0.00%,$16.15,49%,Jan-2015,2015,5,$0.00,$16.48,Profitable
96,US-2017-109484,11/6/17,11/12/17,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$5.68,1,70.00%,-$3.79,-67%,Nov-2017,2017,6,$13.26,$5.68,Loss
97,CA-2017-161018,11/9/17,11/11/17,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$96.53,7,0.00%,$40.54,42%,Nov-2017,2017,2,$0.00,$13.79,Profitable
98,CA-2017-157833,6/17/17,6/20/17,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,$51.31,3,20.00%,$17.96,35%,Jun-2017,2017,3,$12.83,$17.10,Profitable
99,CA-2016-149223,9/6/16,9/11/16,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$77.88,6,0.00%,$22.59,29%,Sep-2016,2016,5,$0.00,$12.98,Profitable
100,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,$64.62,7,20.00%,$22.62,35%,Aug-2016,2016,4,$16.16,$9.23,Profitable
101,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98,3,20.00%,-$10.80,-11%,Aug-2016,2016,4,$23.99,$31.99,Loss
102,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$1.79,3,80.00%,-$3.04,-170%,Aug-2016,2016,4,$7.15,$0.60,Loss
103,CA-2016-129903,12/1/16,12/4/16,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$23.92,4,0.00%,$11.72,49%,Dec-2016,2016,3,$0.00,$5.98,Profitable
104,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$238.90,6,20.00%,-$26.88,-11%,Nov-2015,2015,4,$59.72,$39.82,Loss
105,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$102.36,3,20.00%,-$3.84,-4%,Nov-2015,2015,4,$25.59,$34.12,Loss
106,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$36.88,3,70.00%,-$25.82,-70%,Nov-2015,2015,4,$86.06,$12.29,Loss
107,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$74.11,8,20.00%,$17.60,24%,Nov-2017,2017,5,$18.53,$9.26,Profitable
108,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$27.99,1,20.00%,$2.10,8%,Nov-2017,2017,5,$7.00,$27.99,Profitable
109,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$3.30,1,20.00%,$1.07,33%,Nov-2017,2017,5,$0.83,$3.30,Profitable
110,CA-2015-129476,10/15/15,10/20/15,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech†Gaming G510s - Keyboard,$339.96,5,20.00%,$67.99,20%,Oct-2015,2015,5,$84.99,$67.99,Profitable
111,CA-2017-146780,12/25/17,12/30/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,2,0.00%,$10.91,26%,Dec-2017,2017,5,$0.00,$20.98,Profitable
112,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$75.96,2,0.00%,$22.79,30%,Nov-2016,2016,7,$0.00,$37.98,Profitable
113,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$27.24,6,0.00%,$13.35,49%,Nov-2016,2016,7,$0.00,$4.54,Profitable
114,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",$40.10,14,20.00%,$14.53,36%,Aug-2014,2014,2,$10.02,$2.86,Profitable
115,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72,2,20.00%,$1.65,35%,Aug-2014,2014,2,$1.18,$2.36,Profitable
116,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,$23.98,3,20.00%,$7.49,31%,Aug-2014,2014,2,$5.99,$7.99,Profitable
117,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$130.46,6,20.00%,$44.03,34%,Aug-2014,2014,2,$32.62,$21.74,Profitable
118,CA-2015-110457,3/2/15,3/6/15,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$787.53,3,0.00%,$165.38,21%,Mar-2015,2015,4,$0.00,$262.51,Profitable
119,US-2015-136476,4/5/15,4/10/15,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$157.79,1,70.00%,-$115.72,-73%,Apr-2015,2015,5,$368.19,$157.79,Loss
120,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,$47.04,3,0.00%,$18.35,39%,Jun-2016,2016,3,$0.00,$15.68,Profitable
121,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$30.84,4,0.00%,$13.88,45%,Jun-2016,2016,3,$0.00,$7.71,Profitable
122,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56,6,0.00%,$63.44,28%,Jun-2016,2016,3,$0.00,$37.76,Profitable
123,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02,9,0.00%,$51.76,45%,Jun-2016,2016,3,$0.00,$12.78,Profitable
124,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04,7,0.00%,$19.73,29%,Jun-2016,2016,3,$0.00,$9.72,Profitable
125,US-2014-152030,12/26/14,12/28/14,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,30.00%,-$8.58,-1%,Dec-2014,2014,2,$257.38,$200.19,Loss
126,US-2014-134614,9/20/14,9/25/14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70,6,50.00%,-$407.68,-66%,Sep-2014,2014,5,$617.70,$102.95,Loss
127,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39,2,70.00%,-$1.83,-77%,Nov-2017,2017,7,$5.57,$1.19,Loss
128,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99,7,20.00%,$30.50,13%,Nov-2017,2017,7,$61.00,$34.86,Profitable
129,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81.42,2,20.00%,-$9.16,-11%,Nov-2016,2016,4,$20.36,$40.71,Loss
130,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56,3,0.00%,$26.24,11%,Nov-2016,2016,4,$0.00,$79.52,Profitable
131,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97,5,40.00%,-$11.99,-20%,Feb-2017,2017,3,$39.98,$11.99,Loss
132,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,2,20.00%,$29.36,38%,Feb-2017,2017,3,$19.58,$39.15,Profitable
133,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,$21.46,9,20.00%,$6.97,33%,Feb-2017,2017,3,$5.36,$2.38,Profitable
134,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$20.04,3,0.00%,$9.62,48%,Oct-2016,2016,6,$0.00,$6.68,Profitable
135,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44,1,0.00%,$16.66,47%,Oct-2016,2016,6,$0.00,$35.44,Profitable
136,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52,4,0.00%,$3.46,30%,Oct-2016,2016,6,$0.00,$2.88,Profitable
137,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$4.02,2,0.00%,$1.97,49%,Oct-2016,2016,6,$0.00,$2.01,Profitable
138,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76.18,3,20.00%,$26.66,35%,Oct-2016,2016,6,$19.04,$25.39,Profitable
139,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88,6,0.00%,$18.45,28%,Oct-2016,2016,6,$0.00,$10.98,Profitable
140,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12,14,0.00%,$20.70,48%,Oct-2016,2016,6,$0.00,$3.08,Profitable
141,CA-2016-110366,9/5/16,9/7/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$82.80,2,20.00%,$10.35,13%,Sep-2016,2016,2,$20.70,$41.40,Profitable
142,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$8.82,3,0.00%,$2.38,27%,Sep-2017,2017,5,$0.00,$2.94,Profitable
143,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86,3,0.00%,$5.10,47%,Sep-2017,2017,5,$0.00,$3.62,Profitable
144,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$143.70,3,0.00%,$68.98,48%,Sep-2017,2017,5,$0.00,$47.90,Profitable
145,CA-2017-155376,12/22/17,12/27/17,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43,3,0.00%,$218.25,26%,Dec-2017,2017,5,$0.00,$279.81,Profitable
146,CA-2015-110744,9/7/15,9/12/15,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93,7,0.00%,$20.16,3%,Sep-2015,2015,5,$0.00,$95.99,Profitable
147,CA-2014-110072,10/22/14,10/28/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$93.89,4,20.00%,$12.91,14%,Oct-2014,2014,6,$23.47,$23.47,Profitable
148,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless†Phone Headset†with In-line Volume - M214C,$384.45,11,0.00%,$103.80,27%,Dec-2016,2016,4,$0.00,$34.95,Profitable
149,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97,3,0.00%,$6.00,4%,Dec-2016,2016,4,$0.00,$49.99,Profitable
150,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84",8,0.00%,$585.55,30%,Dec-2016,2016,4,$0.00,$243.98,Profitable
151,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55,5,0.00%,$80.63,47%,Dec-2016,2016,4,$0.00,$34.31,Profitable
152,CA-2016-158834,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92,5,20.00%,$17.77,11%,Mar-2016,2016,3,$39.48,$31.58,Profitable
153,CA-2016-158834,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded†Headset,$203.18,2,20.00%,$15.24,8%,Mar-2016,2016,3,$50.80,$101.59,Profitable
154,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38,7,0.00%,$26.27,45%,May-2015,2015,2,$0.00,$8.34,Profitable
155,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,$105.52,4,0.00%,$48.54,46%,May-2015,2015,2,$0.00,$26.38,Profitable
156,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88,6,0.00%,$21.03,26%,May-2015,2015,2,$0.00,$13.48,Profitable
157,CA-2015-118948,5/28/15,6/3/15,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,$6.63,3,0.00%,$1.79,27%,May-2015,2015,6,$0.00,$2.21,Profitable
158,CA-2014-104269,3/1/14,3/6/14,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57,2,20.00%,$51.48,11%,Mar-2014,2014,5,$114.39,$228.78,Profitable
159,CA-2016-114104,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,$14.62,2,0.00%,$6.87,47%,Nov-2016,2016,4,$0.00,$7.31,Profitable
160,CA-2016-114104,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,$944.93,7,0.00%,$236.23,25%,Nov-2016,2016,4,$0.00,$134.99,Profitable
161,CA-2016-162733,5/11/16,5/12/16,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,$5.98,1,0.00%,$2.69,45%,May-2016,2016,1,$0.00,$5.98,Profitable
162,CA-2015-119697,12/28/15,12/31/15,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38,2,20.00%,$1.36,3%,Dec-2015,2015,3,$13.60,$27.19,Profitable
163,CA-2016-154508,11/16/16,11/20/16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,$28.40,5,0.00%,$13.35,47%,Nov-2016,2016,4,$0.00,$5.68,Profitable
164,CA-2016-113817,11/7/16,11/11/16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68,2,20.00%,$9.69,35%,Nov-2016,2016,4,$6.92,$13.84,Profitable
